アメリカニズム,amerikanism
アメリカン,amerikansk
アメリカ豹,jaguar
アモルファス,amorf
アヤトラ,ayatolla
アーヤトッラー,ayatolla
アラー,Allah
アッラー,Allah
アッラーフ,Allah
アラーム,alarm
アライアンス,allians
アラカルト,"à la carte"
ア・ラ・カルト,"à la carte"
アラベスク,arabesk
アリーナ,arena
アリーナ,rännarbana
アリア,aria
アリゲーター,alligator
アリストクラシー,adelsvälde
アリストクラシー,aristokrati
アリストクラット,aristokrat
アリバイ,alibi
アルカイズム,arkaism
アルカイスム,arkaism
アーケイズム,arkaism
アルカディア,Arkadien
アルカロイド,alkaloid
アルコール,alkohol
アルコール,sprit
アルコホル,alkohol
アルコホル,sprit
アルコール依存症,alkoholism
アルゴリズム,algoritm
アルゴル,ALGOL
アルデヒド,aldehyd
アルバイト,deltidsarbete
アルバイト,extraknäck
アルバトロス,albatross
アルバム,album
アルパイン,alpin
アルパカ,alpacka
アルファベット,alfabet
アルファ線,alfastrålar
α線,alfastrålar
アルブミン,äggvita
アルプス,Alperna
アルマナック,almanacka
アルマニャック,armagnac
アル中,alkoholism
アレゴリー,allegori
アレルギー,allergi
アレンジ,ordna
アレンジメント,anordning
アレンジャー,arrangör
アロエ,aloe
アロケーション,allokering
アロケート,allokera
アワー,timma
アウア,timma
アンカー,ankare
アンカー,ankra
アンカー,förankra
アンカ,ankare
アンカ,ankra
アンカ,förankra
アングル,angler
アングロサクソン,anglosaxare
アングロサクソン,anglosaxisk
アングロサクソン,anglosaxiska
アングロ・サクソン,anglosaxare
アングロ・サクソン,anglosaxisk
アングロ・サクソン,anglosaxiska
アンコール,bissering
アンサンブル,ensemble
アンサンブル,samspel
アンジュレーション,vågrörelse
アンソロジー,antologi
アンタゴニズム,antagonism
アンダーグラウンド,underjordisk
アンダーシャツ,undertröja
アンダーシャート,undertröja
アンダーライン,"stryka under"
アンチョビー,sardell
アンチョビ,sardell
アントニム,antonym
アンハッピー,olycklig
アンバサダー,ambassadör
アンバサダー,sändebud
アンパイア,stridsdomare
アンパイヤ,stridsdomare
アンビバレンス,ambivalens
アンビヴァレンス,ambivalens
アンフェタミン,amfetamin
アンプル,ampull
アンプレアブル,ospelbar
アンプレアブル,"inte spelbar"
アンプレヤブル,ospelbar
アンプレヤブル,"inte spelbar"
アンプレイアブル,ospelbar
アンプレイアブル,"inte spelbar"
アンプレーアブル,ospelbar
アンプレーアブル,"inte spelbar"
アンプロンプチュ,impromptu
アンペア,ampere
アンモニア,ammoniak
アンラッキー,oturlig
アンロック,"låsa upp"
イーグル,örn
イーサ,eter
イージーゴーイング,maklig
イースター,påsk
イーストコースト,ostkusten
イースト・コースト,ostkusten
イーゼル,staffli
イーブン,jämn
イエスマン,jasägare
イエスマン,nickedocka
イエロー,gul
イェロー,gul
イェロウ,gul
イクイップメント,materiel
イグアナ,leguan
イグニッションキー,startnyckel
イグニッション・キー,startnyckel
イグルー,igloo
イコノグラフィー,ikonografi
イコライザ,kvittering
イコライザー,kvittering
イスラム,islam
イスラーム,islam
イスラム教徒,muselman
イスラム教徒,muslim
イスラム教徒,muslimsk
伊太利,Italien
イタリック,italisk
イッチ,klia
イッチ,klåda
イットリウム,yttrium
イディオム,idiom
イデオム,idiom
イニシアティブ,initiativ
イニシアチブ,initiativ
イニシアチヴ,initiativ
イニシアティヴ,initiativ
イニシエーション,initiation
イニシャル,initial
イニシアル,initial
イノセンス,oskuld
イノベーション,innovation
イノベイション,innovation
イブ,Eva
イブ,afton
イヴ,Eva
イヴ,afton
イブニング,afton
イヴニング,afton
イブニングドレス,aftondräkt
イブニング・ドレス,aftondräkt
イベント,deltävling
エベント,deltävling
イマジネーション,inbillning
イマジネイション,inbillning
イミグレーション,invandring
イミグレイション,invandring
イミテーション,härmning
イミテイション,härmning
イヤホン,hörpropp
イヤホン,hörlur
イヤフォン,hörpropp
イヤフォン,hörlur
イヤホーン,hörpropp
イヤホーン,hörlur
イヤフォーン,hörpropp
イヤフォーン,hörlur
イヤマーク,öronmärka
イヤリング,örhänge
イヤリング,örring
イラク,Irak
イラショナル,irrationell
イラストレーション,illustration
イラストレーター,illustratör
イリーガル,illegal
イリュージョン,illusion
イルージョン,illusion
イリュミネイション,illumination
イルミネーション,illumination
イレブン,elva
イレヴン,elva
イン,gästgivargård
イン,värdshus
インカム,inkomst
インキュベーション,inkubation
インキュベータ,kuvös
インキュベーター,kuvös
インク,bläck
インキ,bläck
インクルード,inbegripa
イングランド,England
インサート,införa
インサイダー,insider
インシデント,incident
インシュアランス,assurans
インシュアランス,försäkring
インスリン,insulin
インシュリン,insulin
インジウム,indium
インジェクション,injicering
インジェクター,injektor
インジェクタ,injektor
インジケータ,indikator
インジケーター,indikator
インジゴ,indigo
インディゴ,indigo
インスタンス,instans
インスティテューション,stiftelse
インスティチューション,stiftelse
インスティンクト,instinkt
インストール,installera
インストラクション,instruktion
インストラクター,instruktör
インスピレーション,inspiration
インスピレイション,inspiration
インスペクション,inspektion
インスペクター,inspektör
インセキュリティー,vansklighet
インセスト,blodskam
インセスト,incest
インセンス,rökelse
インセンティブ,sporre
インソール,bindsula
インソール,inläggssula
インソール,innersula
インターバル,mellanrum
インタバル,mellanrum
インタフェース,gränsyta
インターフェース,gränsyta
インターフェイス,gränsyta
インタフェイス,gränsyta
インターフェス,gränsyta
インタフェス,gränsyta
インターフェア,störning
インターフェアランス,inhopp
インターフェロン,interferon
インターリーブ,interfoliera
インターン,internera
インタセプト,genskjuta
インターセプト,genskjuta
インタビュアー,intervjuare
インタヴュアー,intervjuare
インタビューアー,intervjuare
インタプリタ,tolk
インタープリター,tolk
インタープリタ,tolk
インタプリター,tolk
インタプリト,tolka
インタラクション,interaktion
インタラクティブ,interaktiv
インタラクティヴ,interaktiv
インテラクティブ,interaktiv
インタアクティブ,interaktiv
インタラプト,avbryta
インターラプト,avbryta
インタレスト,intresse
インダイレクト,indirekt
インダクション,induktion
インダストリー,industri
インダストリ,industri
インダストリアルデザイナー,designer
インダストリアル・デザイナー,designer
吋,tum
インテグレーション,integration
インテグレーション,integrering
インテグレート,integrera
インテリア,interiör
インテリジェンス,förstånd
インテルクチュアル,tankemässig
インテンシティ,intensitet
インテンショナル,avsiktlig
インディアン,indier
インディアン,indisk
インデアン,indier
インデアン,indisk
インディアンサマー,brittsommar
インディアン・サマー,brittsommar
インディビジュアリスト,individualist
インディビジュアリズム,individualism
インディビジュアル,individ
インデンテーション,indrag
インデンテイション,indrag
イントネーション,intonation
イントロダクション,ingress
印度,Indien
インドア,inomhus
印度尼西亜,Indonesien
インパルス,impuls
インビジブル,osynlig
インビテーション,inbjudan
インビテーション,invit
インビテーション,invitation
インビテーション,uppmaning
インピーダンス,impedans
インフォーマー,angivare
インフォーマルドレス,vardagsdräkt
インフォーマル・ドレス,vardagsdräkt
インフラストラクチャー,infrastruktur
インフラストラクチャ,infrastruktur
インフルエンザ,influensa
インフルエンス,inflytelse
インフレーション,inflation
インフレギャップ,inflationsgap
インフレ・ギャップ,inflationsgap
インプット,input
インプリケーション,implikation
インプリメント,implementera
インプレッション,intryck
インプレメント,implementera
インプロビゼーション,improvisation
インプロヴァイゼィション,improvisation
インプロヴィゼーション,improvisation
インベストメント,cernering
インベンション,uppfinning
インベントリー,inventering
インベントリ,inventering
インペーダンス,impedans
インペリアル,kejserlig
インボルブ,involvera
インポータント,betydande
インポート,importera
インポテンス,impotens
インポテンツ,impotens
インヴァリアント,invariant
インヴェンション,uppfinning
イ短調,moll
ウーステッド,kamgarnstyg
ウーマン,kvinna
ウマン,kvinna
ウール,ull
ウィークエンド,weekend
ウイークエンド,weekend
ウィークデー,söckendag
ウィークデー,vardag
ウイークデー,söckendag
ウイークデー,vardag
ウィークデイ,söckendag
ウィークデイ,vardag
ウイークデイ,söckendag
ウイークデイ,vardag
ウィク,veke
ウイック,veke
ウィンター,vinter
ウインター,vinter
ウィンタ,vinter
ウィンドウ,dora
ウインドウ,dora
ウインドー,dora
ウィンドー,dora
ウインド,dora
ウインド,nysta
ウィンド,dora
ウィンド,nysta
ウイークエンドファーザー,söndagspappa
ウイークエンド・ファーザー,söndagspappa
ウイザード,häxmästare
ウィザード,häxmästare
ヴィザード,häxmästare
ウィザァド,häxmästare
ウイット,ingenium
ウィット,ingenium
ウィドー,horunge
ウィドー,änka
ウィドー,änkefru
ウイドー,horunge
ウイドー,änka
ウイドー,änkefru
ウィドウ,horunge
ウィドウ,änka
ウィドウ,änkefru
ウイドウ,horunge
ウイドウ,änka
ウイドウ,änkefru
ウイナー,vinnare
ウイルス,virus
ウィルス,virus
ビールス,virus
バイラス,virus
ヴィールス,virus
ヴァイラス,virus
ウイング,flygel
ウィング,flygel
