偶,"nombre pair"
偶,couple
偶,"homme et femme"
偶,"même espèce"
遇,entrevue
遇,traiter
遇,rencontrer
遇,distraire
遇,recevoir
隅,coin
隅,recoin
串,brochette
串,broche
屈,céder
屈,"se courber"
屈,fléchir
屈,soumission
掘,creuser
掘,fouiller
掘,déterrer
窟,grotte
窟,caverne
沓,soulier
沓,botte
靴,chaussure
窪,dépression
窪,s'effondrer
窪,s'enfoncer
窪,"se creuser"
熊,ours
栗,châtaigne
繰,embobiner
繰,bobine
繰,"faire tourner"
繰,"tourner (pages)"
繰,feuilleter
繰,"parler de"
桑,mûrier
勲,mérite
勲,"haut fait"
勲,"fait méritoire"
君,"jeune homme"
君,tu
君,"suffixe de nom (-kun)"
薫,parfumer
薫,parfumé
薫,odorant
薫,fumée
訓,instructions
訓,"lecture japonaise"
訓,explication
訓,lire
群,troupeau
群,groupe
群,foule
群,essaim
軍,armée
軍,forces
軍,troupes
軍,guerriers
軍,bataille
郡,comté
郡,arrondissement
係,"chargé de"
係,liaison
係,devoir
係,"s'occuper de"
傾,incliner
傾,pencher
傾,tendance
傾,déclin
傾,sombrer
傾,ruiner
傾,"gîte (bateau)"
刑,peine
刑,sanction
刑,condamnation
刑,punition
兄,"frère aîné"
兄,"grand frère"
啓,révéler
啓,ouvrir
啓,dire
圭,"joyau carré"
圭,angle
圭,coin
型,moule
型,modèle
型,type
契,engagement
契,promesse
契,voeux
形,forme
形,style
径,diamètre
径,chemin
径,méthode
恵,"bénéficier de"
恵,"faveur divine"
恵,grâce
恵,gentillesse
慶,jubiler
慶,"se réjouir"
慶,féliciter
慶,"être heureux"
憩,vacances
憩,repos
憩,détente
憩,relaxation
掲,afficher
掲,"hisser (drapeau)"
掲,insertion
掲,"cité (ci-dessus)"
掲,"faire paraître"
掲,publier
掲,décrire
携,portatif
携,"porter en main"
携,"armé (d'un ..)"
携,amener
敬,respect
敬,déférence
敬,honorer
敬,révérer
景,paysage
景,vue
桂,"gainier japonais"
桂,"arbre de Judée japonais"
渓,torrent
渓,gorge
渓,"vallée étroite"
系,lignée
系,système
経,sûtra
経,longitude
経,"passer (temps)"
経,expiré
経,expérimenter
経,"chaîne (tissu)"
継,hériter
継,succession
継,relais
継,rapiécer
継,"greffe (arbre)"
茎,tige
茎,queue
蛍,"ver luisant"
蛍,luciole
計,planifier
計,projeter
計,calcul
計,mesure
警,réprimander
警,avertissement
警,commandement
軽,léger
軽,insignifiant
軽,"sans importance"
鶏,poule
芸,art
芸,technique
芸,métier
芸,interprétation
芸,tour
芸,cascade
迎,accueil
迎,rencontrer
迎,saluer
鯨,baleine
劇,théâtre
劇,"pièce (théâtre)"
撃,battre
撃,attaquer
撃,vaincre
撃,conquérir
激,violent
激,s'exciter
激,enragé
激,s'énerver
激,inciter
傑,grandeur
傑,excellence
欠,manquer
欠,lacune
欠,rater
欠,"radical bâillement (no. 76)"
決,décider
決,fixer
決,"se mettre d'accord"
決,arrangement
潔,viril
潔,immaculé
潔,pur
潔,clair
潔,droit
潔,brave
穴,trou
穴,orifice
穴,fente
穴,grotte
穴,tanière
結,nouer
結,lier
結,joindre
結,contrat
結,attacher
結,"se coiffer"
